text,insult,obscene,ideology,lgbtqphobia,racism,sexism,xenophobia
retweeet en que momento mi haja se volvi ian toxica que no adeja que donde se me acerque a tal nível que ni mi mama me pude saludar .,1,0,0,0,0,0,0
ridícula no és momento pra hacer estas madres . borra pero,1,0,0,0,0,1,0
retweeet garfa garfa farei pak custa mau nega samba bunda farei ? johnny local anu,1,1,0,0,0,0,0
seus lixos deixem nossas crianças em paz seus bando de bosta,1,1,0,0,0,0,0
us ar us ar us ar us ar se us ar bem us ar us ar us ar us ar us ar us ar uma gordinha us ar bal ia como diz me se us ar feliz continue assim que se os criticado,1,0,0,0,0,0,0
eu sabia estas cozas são rebanho de bandido jugando um inocente,1,0,0,0,0,0,0
ainda bem que sou brasileira e pobre nunca irei num insigne presencial do chiante porque acabou de passar um video na pool do jungido que o moleque fez de tudo para sempre manter contato visual rolando no chão de rir rolando no chão de rir eu ia explodir de vergonha sai fora diabo,1,0,1,0,0,0,0
ela quer anarquizar ela quer barbarizar ela quer dominar ela quer ser a bichana ela quer ser a que não deita ela quer ser a que peita ela quer ser a que diz,1,1,0,1,0,0,0
a casa caiu vagabundo,1,1,0,0,0,0,0
porra eu so quero ume convitinhos e pedir muito ? !,1,1,0,0,0,0,0
gran vilipendiada hilos de puta,1,1,0,0,0,1,0
vai você putinha do caralho o arthur não vai te comer,1,1,0,0,0,1,0
que merda hein olha que cagada ele foi fazer,1,1,0,0,0,0,0
o viado da lea,1,1,0,0,0,0,0
fica mudando a foto o nome e o arroba toda hora filha da puta depois eu não sei quem e vicário toma no cu desse porra desse cacete,1,1,0,0,0,1,0
mao manga o bom quando voarão pede um uber e voarão adão que mao uma mulher puta que pariu,1,1,0,0,0,1,0
bom dia e isso ai bote moral no cabaré esse e folgado esse mariano também e outro bunda mole se acha mete bronca,1,0,0,0,0,0,0
tem que desenhar pra você entender ? e outra acha que e so beleza que a mulher tem que ter pro cara se interessar ele mesmo fala sobre isso quando fala dela ? você não sabe separar as coisas ele esta falando da personagem da saga e não da . a atriz faz uma personagem idiota agora a própria não a conhecemos . e e claro que se atriz quisesse ficar com o cara ele ficaria . como muitas quando não tem agradam você o cara de gay por não ter nada a dizer .,1,1,0,1,0,0,0
na moral não participa de follow trick se você está la so pra ganhar seguidor e não seguir nenhuma conta é feio,1,1,0,0,0,0,0
beberás lo que és ser una desavergonhada si vá hablar de violência debe de hablar sobre seu dirigente de vamos que és un violentador de una mauer . olvides de ser ian hipócrita que esta injusta és de mis porque han sido tapeadoras de brios corruptos de seus mesmos partidos,1,1,1,0,0,0,0
nossa como eu odeio arthur aguiar ! volta judoca,1,1,0,0,0,0,0
fica uma dica so postem entrevistas apos tarefa seu otários ! kkk,1,1,0,0,0,0,0
horrível kkk . você e burro isso sim . todos os jogos que precisou dele debaixo da trave ele defendeu muito novamente so entrega com os pés . mas o burrinho deve preferir o diego alves ele não entrega nada né ?,1,0,0,0,0,0,0
o mundo esta chato . tem gente xingando o monark na internet que nem sabe oque e nazismo . o cara e um moleque batendo papo sobre todo assunto dos mais variáveis . acha mesmo que ele tem que manjar de tudo ? ! faz outro podcast e será sucesso também . to contigo !,1,0,0,0,0,0,0
está mais ninguém ti perguntou nada eu não pedi sua opinião,1,0,0,0,0,0,0
. e pelo jeito não deixa nem os canalhas corruptos para trás . quem e mesmo que dizia que o queria voltar a cena do crime ? bando de vagabundos ! teatro das tesouras !,1,0,1,0,0,0,0
nossa senhora eu que já fui padeiro a anos ainda quero entender que porra isso tem a ver com hamburguer kkk eu amava sushi king mais depois dessa vou querer conhecer o mcdonalds .,1,0,0,0,0,0,0
estar en una fiesta ary que tu amor te envie mensários lindo marica te amo mi amor,1,0,0,1,0,0,0
se amar e importante mas cagar pra saude e idiotice desculpa mas sou sincera,1,0,0,0,0,0,0
você fez tanto pouco caso disso mano que otário,1,0,0,0,0,0,0
eu to com tanto nojo das falas desse morador de rua referente ao ocorrido . a mulher teve um surto psicótico esta internada e as pessoas tirando sarro da situação nojo desse pais .,1,0,1,0,0,0,1
és un ser suspirado mesquinho egoísta respectivo mentiroso cianos arrogante prepotente indiferente aprendas desvelado petulante narcisista egocêntrico que se beneficia del ódio ary la division descalcificando a todo aquela que se atreva a no pensar como el debe .,1,0,0,0,0,0,0
os seus políticos de estimação te roubou a vida todo .,1,0,1,0,0,0,0
e quem acredita nesse verme ?,1,0,0,0,0,0,0
sabe o que e mais irônico ? e exigir respeito e ao mesmo tempo desrespeitar a religião alheia ironizar a crença das pessoas não vai te fazer um ser humano melhor ! acho ridículas essas generalizações eu sou evangélica e jamais desrespeitei uma pessoa por ela ser gay lésbica penso que todos são dignos de amor e se eu tivesse um filho a gay jamais abandonaria ou deixaria de ama lo . a partir do momento que o teu argumento torna se ofensa ele não vale de nada . e apenas mais um no meio de milhões de opiniões sem fundamentos e disso o mundo esta saturado !,1,0,0,1,0,0,0
a bixa quer afrontar pingando o jogo inteiro no quarteto ! feia,1,0,0,1,0,0,0
merece bala,1,1,0,0,0,0,0
caralho to cagando de medo,1,1,0,0,0,0,0
pensa numa mulher ridícula em todos os sentidos todinho,1,0,0,0,0,1,0
so um pouquinho sem noção,1,0,0,0,0,0,0
ele age que nem um moleque de poucos anos miss ele tem uns e já e divorciado . e feio falar isso mas o cara e estão irritante e desnecessário que minha única felicidade e saber que a mulher dele largou ele . ele e porco por natureza .,1,0,0,0,0,0,0
mais um pirado igual a mulher kkk esse tem que se internar junto com ela kkk,1,0,0,0,0,1,0
na diabólico,1,0,0,0,0,0,0
bunda,1,0,0,0,0,0,0
so pode ser hetero e aprender a respeitar hetero claro . defende que teve uma sites conservadora e pede respeito pelo direito de discriminar oprimir e ofender mas quando vê crianças sendo ensinadas a respeitar os outros acham isso um absurdo . a estupidez desse povo não tem limite .,1,0,1,1,0,0,0
o comunismo ate hoje e porque não e criminalizado igual ao nazismo ?,1,0,1,0,0,0,0
tragédia de que ? se for falar de mortes por covil você acha mesmo que morreram tudo isso que falam ? vários casos aí de pessoas morrendo ate de tiro e o óbito sendo covil . os governantes lucrando cada vez mais com gasolina que o cara já abaixou a muito tempo ! povo ignorante !,1,0,1,0,0,0,0
simplesmente o pau torou na praça hoje clima hostil e brigas a todo momento policia teve que intervir .,1,1,0,0,0,1,0
kkk bandido bom e bandido morto kkk,1,1,0,0,0,0,0
primeiramente vai se foder animal de tetas,1,1,0,0,0,0,0
sou crista e super curti o video e antes que vocês seus loucos venham falar besteira so digo uma coisa amai ao próximo como a si mesmo e mais uma coisa sobre a propaganda da boticário,1,0,0,0,0,0,0
no pau ? ! ? !,1,1,0,0,0,0,0
por que meu amigo ? acho que isso não te interessa né ? então cuida da sua vida que eu cuido da minha menstruação idiota !,1,0,0,0,0,0,0
alem de ter sido totalmente escrita e vazia ela mesma não tinha os dados que ela cobrava e muito fácil ter uma conversa onde so a outra pessoa precisa estar baseada em dados . a mina foi muito idiota foi arrogante criticando algo a nem ela mesma sabe .,1,0,0,0,0,0,0
anda a opinar sobre algum tema que convocas retardada,1,0,0,0,0,0,0
pela reviravolta vim procurar pensando que ela tinha feito uma festança puta exagero desse povo,1,1,0,0,0,0,0
povo ignorante bota um sujeito assim pra fazer fazer e votar lei depois reclama que a lei não presta .,1,0,1,0,0,0,1
kkk kkk esses morales me matou . igualzinho o,1,0,0,0,0,0,0
vi umas postagens sobre a botem de peregrine e agora so consigo ficar preocupada porque minha mãe assiste a serie junto comigo . onde eu vou enfiar minha cara quando as ousadia começar ?,1,1,0,0,0,0,0
caralho eu tenho que fazer alguma coisa muita importante mas eu esqueci o que e então não deve ser importante,1,1,0,0,0,0,0
eu sós ti stokes ? no por por tu tica en el bojo gordo bojudo,1,1,0,0,0,1,0
se nós colhe o que planta eu devo ter plantado um pedaço de merda regado com mijo fertilizado com bosta mole puta que pariu .,1,1,0,0,0,0,0
pra mim tinha que cortar tudo está esses parasitas andre ! aqui pra nos . oh mulher estranha parece uma sapa !,1,0,0,0,0,1,0
mis fetiches esta a discursivo pero esta proibido las cosas asquerosas o mui intentos gore opinar defecar etc ary favor sean respeitosos,0,1,0,0,0,0,0
joguei fogo quadrado amarelo quadrado preto grande quadrado preto grande quadrado preto grande quadrado preto grande quadrado amarelo quadrado verde quadrado preto grande quadrado preto grande quadrado preto grande quadrado preto grande quadrado verde quadrado verde quadrado verde quadrado verde quadrado verde quadrado verde quadrado verde quadrado verde quadrado verde eita chute desgraçado eu não fiz ontem agora eu perdi minha pontuação rosto chorando aos berros rosto chorando aos berros,1,0,0,0,0,0,0
não sei porque eu to aqui chá está mi enjoando esse idiota so fala map das coisas partiu whindersson nunes e,1,0,0,0,0,0,0
retweeet o george puxando um ei bolinado vai toma no cu no palco caralho,1,1,0,0,0,0,0
não irei te dar xingo por esse apelido agora matheus amanha quando eu amarrar esse braço eu te pago embuste cretina,1,0,0,0,0,0,0
retweeet ian marica cobarde minio ary abdico a los anêmicos de sendero . este cimeiro terraço escondido en tracei .,1,0,0,0,0,0,0
terrorista so se eu fosse você !,1,0,0,0,0,0,0
agora fodeu ! não sei se vou morrer de coronais ou de uma bala de fuzil . se o coronais me pegar to no caixão . se o exercito me pegar to na prisão . pois eu vou fugir para as montanhas pois vou esperar jesus voltar rosto confuso,1,1,0,0,0,0,0
essa menina so fala merda . enganar gente burra e fácil basta falar bonitinho mas sem conteúdo nenhum . boa . você não tem o estudo que ela tem mas enxerga melhor a realidade do que essa hipócrita,1,0,1,0,0,1,0
retweeet rosana bêbada e o próprio diabo moral puta que pariu ariana desgraçada cara,1,0,0,0,0,1,0
tem que morre esse fala serio ele e quase tudo de ruim . rosto zangado rosto zangado,1,0,0,0,0,0,0
eu não aguento mais ver judeus se fazendo de vitima anos depois de tudo . de la pra ca as ditaduras de esquerda mataram em media de milhões de pessoas e continuam morrendo . na palestina na africa no brasil !,1,0,1,0,0,0,1
que merda porque esses pensamentos me fazem ficar estão mal . ? !,0,1,0,0,0,0,0
rosto de macaco macaco que não vê nada macaco que não ouve nada macaco que não fala nada coisa de narigudo,1,0,0,1,0,0,0
transa não sei mas se você quiser vir aqui pra transa ok,0,1,0,0,0,0,0
perfeita ideia eu ganho com o meu emprego ganha como empregadora impostos serão pagos de ambos lados . ramo empresarial movimentando economia . atendentes públicos ou patrocinados fazem o que alem de sugar dinheiro publico ?,1,1,1,0,0,0,0
viciado vampiro vampiro vampiro uau vampiro vampiro vampiro a boca porra,1,1,0,0,0,0,0
foda-se se foi nos pênaltis o corinthians cresce dessa forma vamos porra,1,1,0,0,0,0,0
a bixa canta está ? !,1,0,0,1,0,0,0
pau és a la única que le digo te amo privilégios,1,1,0,0,0,0,0
sabe que tava cagado de bêbado e se mal piore . sua humildade e zero meu jovem e hoje boceta pagando pelo que você e não pelo que você fala,1,0,0,0,0,0,0
vou negativa ate morre,1,1,0,0,0,0,0
o presidente e quem manda no pais e ele não prendeu ninguém em casa . o povo tem que ir as ruas mostrar que escolheu bolsonaro e essa corja deve jairseacostumando kkk,1,0,1,0,0,0,0
ate demorou para dar uma merda grande . o sempre bebendo e fumando maconha uma hora ele iria falar uma merda monumental . foi irresponsável não pensou nos atendentes diretos que o mencionou !,1,1,0,0,0,0,0
xingo manda a merda,1,0,0,0,0,0,0
esta ferida ainda esta aberta sobre o nazismo ! sou descende de judeu que foi terrível meu avo tinha muitas sequelas . mais sei que atingiu so os judeus mulheres alemães foram estupradas e mortas muitos alemães foram mortos depois da guerras sem ter nada a ver com o nazismo . o tempo vai curar esta ferida .,1,1,1,0,0,0,0
quando eu era de menor assistia filmes de terror e ouvia histórias de folclore . a noite sozinho no meu quarto morria de medo de levantar ir ao banheiro e andar escuro . certo noite criei coragem e levantei liguei a luz olhei de baixo da cama e no armário e o que eu encontrei ? . da mesma forma que ia a igreja e orava e não ouvia nem respostas e nem sinal . demônio saci brita . nada disso . o que deveria existir e o amor e o respeito entre nos que estamos vivos . e que homens tenham direito de receber um maldito perfume seguido de um abraco de outro homem sem represálias como no belo video acima .,1,1,0,0,0,0,0
nunca vi alemão pedir nazismo de volta nem fascismo nem fascismo de pinochet nem fascismo de franco . e so brasileiro pede ditadura . pais merda viu,1,0,1,0,0,0,1
alo baianos não caiam na narrativa dos vagabundos esquerdistas petistas . eles estão de olho no seu voto ! o que vocês estão vivendo e o retrato da gestão de anos do parte e lulaladrao ! não caiam na conversa da imprensa esquerdista !,1,1,1,0,0,0,0
por favor renova esta bosta de robô do jogo,1,1,0,0,0,0,0
mds como diabos esse cabaço tem fa ?,1,1,0,0,0,0,0
ela não quer emagrecer mano se ela quisesse ela já teria emagrecido caralho,1,1,0,0,0,0,0
ver um presidente da republica em que a história mesmo mostra que foi o maior líder do pais o maior administrador do mundo referencia por sua competência ser estão atacado por uma juiza sem educação uma juiza que age com intenção de condenar o reu triste essa e a cara da justiça criminosa do pais mostra apenas o quanto e estão parcial são nossas leis . agora pergunto se o pais fosse serio esses juízes deveriam pagar pelos erros também já que ela e estão detentora da verdade agora deve arcar com as consequências de seus atos . vergonhoso tenho nojo da justiça brasileira .,1,1,1,0,0,0,0
retweeet mãos para cima soco polegar para cima sinal de ok mao acenando cem pontos mãos aplaudindo mãos juntas bravo bravo bravo ! esse sujeito psicopata que invade palácio se debe pongo en seu lugar ! el no és não .,1,0,0,0,0,0,0
